hex_id,total_population
89411c8e5afffff,391.0
89411c8e4b3ffff,391.0
89411c80b97ffff,391.0
89411c80b4fffff,391.0
89411c8e5d3ffff,391.0
89411c8095bffff,391.0
89411c876a3ffff,391.0
89411c85607ffff,391.0
89411c8564bffff,391.0
89411c87243ffff,391.0
89411c8728fffff,391.0
89411c80bd7ffff,391.0
89411c8e48bffff,391.0
89411c80dd3ffff,391.0
89411c80cafffff,391.0
89411c80e3bffff,391.0
89411c80a8bffff,391.0
89411c80e7bffff,391.0
89411c80e8fffff,391.0
89411c80c4bffff,391.0
89411c80cd3ffff,391.0
89411c80eabffff,391.0
89411c80cd7ffff,391.0
89411c80ad3ffff,391.0
89411c8084bffff,391.0
89411c80acfffff,391.0
89411c80ea7ffff,391.0
89411c80c6bffff,391.0
89411c80eafffff,391.0
89411c808dbffff,391.0
89411c8088bffff,391.0
89411c80c8fffff,391.0
89411c80ac3ffff,391.0
89411c80e0fffff,391.0
89411c80c93ffff,391.0
89411c81d6bffff,391.0
89411c80e77ffff,391.0
89411c80c0fffff,391.0
89411c80ec7ffff,391.0
89411c80a93ffff,391.0
89411c80ac7ffff,391.0
89411c80a17ffff,391.0
89411c80e47ffff,391.0
89411c80e87ffff,391.0
89411c80c1bffff,391.0
89411c80c83ffff,391.0
89411c80c13ffff,391.0
89411c81d2bffff,391.0
89411c80e17ffff,391.0
89411c80a23ffff,391.0
89411c8182bffff,391.0
89411c80137ffff,391.0
89411c81dabffff,391.0
89411c80ebbffff,391.0
89411c80babffff,391.0
89411c80b17ffff,391.0
89411c8e4b7ffff,391.0
89411c8e557ffff,391.0
89411c80b2bffff,391.0
89411c8567bffff,391.0
89411c80b67ffff,391.0
89411c8080bffff,391.0
89411c856cfffff,391.0
89411c8e5a7ffff,391.0
89411c809b7ffff,391.0
89411c8566fffff,391.0
89411c87697ffff,391.0
89411c85677ffff,391.0
89411c80e8bffff,391.0
89411c80e73ffff,391.0
89411c8561bffff,391.0
89411c80813ffff,391.0
89411c8085bffff,391.0
89411c80e03ffff,391.0
89411c87687ffff,391.0
89411c8e517ffff,391.0
89411c80b2fffff,391.0
89411c87257ffff,391.0
89411c8e5bbffff,391.0
89411c809b3ffff,391.0
89411c8e58bffff,391.0
89411c872c7ffff,391.0
89411c8721bffff,391.0
89411c8728bffff,391.0
89411c872d7ffff,391.0
89411c87273ffff,391.0
89411c8560bffff,391.0
89411c8734bffff,391.0
89411c876b3ffff,391.0
89411c80837ffff,391.0
89411c8e5cbffff,391.0
89411c8e497ffff,391.0
89411c80887ffff,391.0
89411c80c57ffff,391.0
89411c80c63ffff,391.0
89411c80c27ffff,391.0
89411c808d3ffff,391.0
89411c80ddbffff,391.0
89411c80ab3ffff,391.0
89411c80c97ffff,391.0
89411c80853ffff,391.0
89411c80b5bffff,391.0
89411c8087bffff,391.0
89411c829d3ffff,391.0
89411c80c23ffff,391.0
89411c80bc3ffff,391.0
89411c80827ffff,391.0
89411c8e543ffff,391.0
89411c80833ffff,391.0
89411c80b4bffff,391.0
89411c85667ffff,391.0
89411c87617ffff,391.0
89411c80b6fffff,391.0
89411c8e57bffff,391.0
89411c8e547ffff,391.0
89411c80b37ffff,391.0
89411c85613ffff,391.0
89411c8e5cfffff,391.0
89411c85663ffff,391.0
89411c87217ffff,391.0
89411c87283ffff,391.0
89411c872cfffff,391.0
89411c809a3ffff,391.0
89411c856abffff,391.0
89411c852dbffff,391.0
89411c8729bffff,391.0
89411c87213ffff,391.0
89411c81dafffff,391.0
89411c80b07ffff,391.0
89411c80bb3ffff,391.0
89411c80b8fffff,391.0
89411c80b6bffff,391.0
89411c80e6fffff,391.0
89411c80c0bffff,391.0
89411c80a13ffff,391.0
89411c80a97ffff,391.0
89411c80c07ffff,391.0
89411c808d7ffff,391.0
89411c8e483ffff,391.0
89411c801b7ffff,391.0
89411c80a2bffff,391.0
89411c8081bffff,391.0
89411c80ca3ffff,391.0
89411c82897ffff,391.0
89411c80a07ffff,391.0
89411c8080fffff,391.0
89411c80d1bffff,391.0
89411c80b1bffff,391.0
89411c80c77ffff,391.0
89411c8e55bffff,391.0
89411c80e93ffff,391.0
89411c81d03ffff,391.0
89411c80a73ffff,391.0
89411c80c47ffff,391.0
89411c80803ffff,391.0
89411c80ca7ffff,391.0
89411c808bbffff,391.0
89411c80c03ffff,391.0
89411c80a2fffff,391.0
89411c80867ffff,391.0
89411c80a83ffff,391.0
89411c80a03ffff,391.0
89411c80c2bffff,391.0
89411c80877ffff,391.0
89411c80817ffff,391.0
89411c80857ffff,391.0
89411c80b9bffff,391.0
89411c80e27ffff,391.0
89411c808c3ffff,391.0
89411c80e33ffff,391.0
89411c80c17ffff,391.0
89411c81d23ffff,391.0
89411c81d73ffff,391.0
89411c801abffff,391.0
89411c801a3ffff,391.0
89411c80e53ffff,391.0
89411c81d63ffff,391.0
89411c80ccbffff,391.0
89411c81dbbffff,391.0
89411c80e4bffff,391.0
89411c80a47ffff,391.0
89411c80c4fffff,391.0
89411c80e97ffff,391.0
89411c80dc3ffff,391.0
89411c80cabffff,391.0
89411c80a3bffff,391.0
89411c80a0fffff,391.0
89411c80c7bffff,391.0
89411c80cdbffff,391.0
89411c80dcfffff,391.0
89411c8e573ffff,392.0
89411c8521bffff,392.0
89411c8e54fffff,396.0
89411c1640fffff,400.0
89411c81b8bffff,403.0
89411c8d873ffff,406.0
89411c80a63ffff,408.0
89410379a73ffff,411.0
89411c8e437ffff,411.0
89411cb6d67ffff,416.0
89411c81d27ffff,426.0
89411ca2bcfffff,436.0
89411c8f103ffff,450.0
89411ca2923ffff,454.0
89411cb5d77ffff,455.0
89411c87487ffff,456.0
89411cb6557ffff,469.0
89411cb60b3ffff,490.0
89411cb5bbbffff,499.0
89411c8c3dbffff,513.0
89411c81d67ffff,527.0
89411c8c3cfffff,530.0
89411c1640bffff,532.0
89411c8f003ffff,546.0
89411ca2b07ffff,551.0
89411c8e30fffff,575.0
89411ca2b1bffff,575.0
89411ca2d2fffff,582.0
89411cb5b3bffff,598.0
89411c8c2b3ffff,615.0
89411c852cbffff,618.0
89411ca2997ffff,623.0
89411c8e48fffff,623.0
89411c8de73ffff,630.0
89411c80a57ffff,637.0
89411ca76d3ffff,641.0
89411c8d317ffff,646.0
89411c95bcbffff,648.0
89411c81b93ffff,650.0
89410379a53ffff,654.0
89411c8e50fffff,661.0
89411c8c253ffff,661.0
89411c8e54bffff,662.0
89411c8e507ffff,665.0
89411c161cbffff,666.0
89411c8dc37ffff,673.0
89411c81977ffff,675.0
89411c16497ffff,676.0
89411c8d973ffff,676.0
89411c8e4c7ffff,711.0
89411c8d173ffff,715.0
89411c8d103ffff,718.0
89411c81b83ffff,719.0
89411c8dc4fffff,739.0
89411ca2b03ffff,746.0
89411c8d027ffff,748.0
89411c8dc33ffff,762.0
89411ca293bffff,770.0
89411c8d1dbffff,781.0
89411c8d8a7ffff,786.0
8941034ddafffff,786.0
89411ca2bcbffff,793.0
89411c8e337ffff,811.0
89411c8e687ffff,811.0
89411ca2987ffff,816.0
89411c8debbffff,822.0
89411c8e6bbffff,824.0
89411c16013ffff,826.0
89411c80a53ffff,834.0
89411cb5b07ffff,837.0
89411c8d12bffff,841.0
89411c8e537ffff,842.0
89411c856afffff,843.0
89411c8f4a7ffff,846.0
89411c8f42fffff,847.0
89411c8d827ffff,850.0
89411c8dcbbffff,863.0
89411c8e647ffff,865.0
89411c8d957ffff,867.0
89411c8deabffff,878.0
89411c8e42fffff,903.0
89411c8c663ffff,904.0
89411ca7693ffff,905.0
89411c8c363ffff,907.0
89411c8e4abffff,907.0
89411c8de93ffff,908.0
89411c8dc4bffff,910.0
89411c8c2c7ffff,916.0
89411c8d18bffff,924.0
89411c80a7bffff,939.0
89411c8c3c3ffff,945.0
89411c8c203ffff,954.0
89411ca2a37ffff,955.0
8941034d88fffff,958.0
89411ca2d23ffff,960.0
89411ca2bafffff,960.0
89411c85293ffff,965.0
89411ca298fffff,967.0
89411ca2b13ffff,971.0
89411c8522fffff,973.0
89411c8e60bffff,975.0
89411c8eecbffff,977.0
89411ca296fffff,978.0
89411c8c64fffff,978.0
8941034ce23ffff,979.0
89411c8dc47ffff,979.0
89411ca2903ffff,980.0
89411c8e1a3ffff,981.0
89411ca2e4fffff,982.0
89411ca2a8bffff,982.0
89411ca2acfffff,982.0
89411ca2ad3ffff,982.0
89411ca2e63ffff,982.0
89411ca05a7ffff,982.0
89411ca2e7bffff,982.0
89411ca2a53ffff,982.0
89411ca2acbffff,982.0
89411ca2e2fffff,982.0
89411ca050bffff,982.0
89411ca050fffff,982.0
89411ca2e77ffff,982.0
89411ca0517ffff,982.0
89411ca05bbffff,982.0
89411ca0527ffff,982.0
89411ca2e47ffff,982.0
89411ca2e73ffff,982.0
89411ca2ac7ffff,982.0
89411ca2ac3ffff,982.0
89411ca2a9bffff,982.0
89411ca05a3ffff,982.0
89411ca05b7ffff,982.0
89411ca2847ffff,982.0
89411ca05b3ffff,982.0
89411ca05abffff,982.0
89411ca05afffff,982.0
89411ca0533ffff,982.0
89411ca2a13ffff,982.0
89411ca053bffff,982.0
89411ca2e2bffff,982.0
89411ca0507ffff,982.0
89411ca051bffff,982.0
89411ca2a1bffff,982.0
89411ca0523ffff,982.0
89411ca0503ffff,982.0
89411ca0537ffff,982.0
89411ca2e6fffff,982.0
89411ca286bffff,982.0
89411ca2adbffff,982.0
89411ca2e6bffff,982.0
89411ca286fffff,983.0
89411ca2947ffff,983.0
89411ca2d8fffff,983.0
89411ca2bb7ffff,983.0
89411ca29c7ffff,983.0
89411ca2963ffff,983.0
89411ca2d4bffff,983.0
89411ca2dc3ffff,983.0
89411ca2c2fffff,983.0
89411ca2c67ffff,983.0
89411ca2c6fffff,983.0
89411ca2e27ffff,983.0
89411ca2873ffff,983.0
89411ca2d13ffff,983.0
89411ca2893ffff,983.0
89411ca288fffff,983.0
89411ca2967ffff,983.0
89411ca2d6bffff,983.0
89411ca282bffff,983.0
89411ca2973ffff,983.0
89411ca294bffff,983.0
89411ca2b83ffff,983.0
89411ca2ba3ffff,983.0
89411ca2823ffff,983.0
89411ca28a3ffff,983.0
89411ca2d47ffff,983.0
89411ca299bffff,983.0
89411ca2d43ffff,983.0
89411ca2dd7ffff,983.0
89411ca2bdbffff,983.0
89411ca2d2bffff,983.0
89411ca28afffff,983.0
89411ca2ad7ffff,983.0
89411ca2abbffff,983.0
89411ca2e37ffff,983.0
89411ca2b93ffff,983.0
89411ca2b8bffff,983.0
89411ca2863ffff,983.0
89411ca2913ffff,983.0
89411ca291bffff,983.0
89411ca2aa7ffff,983.0
89411ca2d17ffff,983.0
89411ca2d63ffff,983.0
89411ca2ab7ffff,983.0
89411ca2d0fffff,983.0
89411ca2993ffff,983.0
89411ca29cfffff,983.0
89411ca298bffff,983.0
89411ca28bbffff,983.0
89411ca2ca7ffff,983.0
89411ca2dcfffff,983.0
89411ca28abffff,983.0
89411ca2867ffff,983.0
89411ca2b17ffff,983.0
89411ca2babffff,983.0
89411ca2c27ffff,983.0
89411ca28b7ffff,983.0
89411ca28a7ffff,983.0
89411ca2897ffff,983.0
89411ca2d0bffff,983.0
89411ca289bffff,983.0
89411ca29dbffff,983.0
89411ca2d8bffff,983.0
89411ca2803ffff,983.0
89411ca2943ffff,983.0
89411ca294fffff,983.0
89411ca2877ffff,983.0
89411ca2817ffff,983.0
89411ca2b9bffff,983.0
89411ca28cfffff,983.0
89411ca2857ffff,983.0
89411ca28c3ffff,983.0
89411ca2c2bffff,983.0
89411ca2983ffff,983.0
89411ca2a87ffff,983.0
89411ca28cbffff,983.0
89411ca2c3bffff,983.0
89411ca29d3ffff,983.0
89411ca28b3ffff,983.0
89411ca2a83ffff,983.0
89411ca2853ffff,983.0
89411ca2813ffff,983.0
89411ca285bffff,983.0
89411ca2dcbffff,983.0
89411ca2d6fffff,983.0
89411ca2d57ffff,983.0
89411ca2d4fffff,983.0
89411cb536fffff,983.0
89411ca2bd3ffff,983.0
89411ca2d83ffff,983.0
89411ca284bffff,983.0
89411ca283bffff,983.0
89411ca2dd3ffff,983.0
89411ca29d7ffff,983.0
89411ca2cafffff,983.0
89411ca2bd7ffff,983.0
89411ca29c3ffff,983.0
89411ca288bffff,983.0
89411ca2d53ffff,983.0
89411ca2a93ffff,983.0
89411ca2b87ffff,983.0
89411ca292fffff,983.0
89411ca290fffff,983.0
89411ca2ba7ffff,983.0
89411ca2d1bffff,983.0
89411ca280fffff,983.0
89411ca2bb3ffff,983.0
89411ca296bffff,983.0
89411ca2b8fffff,983.0
89411ca28d7ffff,983.0
89411ca281bffff,983.0
89411ca2c77ffff,983.0
89411ca2a97ffff,983.0
89411ca297bffff,983.0
89411ca2957ffff,983.0
89411ca2807ffff,983.0
89411ca295bffff,983.0
89411ca290bffff,983.0
89411ca2d3bffff,983.0
89411ca2d77ffff,983.0
89411ca284fffff,983.0
89411ca2833ffff,983.0
89411ca2d9bffff,983.0
89411ca280bffff,983.0
89411ca2c63ffff,983.0
89411ca2c23ffff,983.0
89411ca2887ffff,983.0
89411ca2ddbffff,983.0
89411ca2a8fffff,983.0
89411ca2843ffff,983.0
89411ca2827ffff,983.0
89411ca2883ffff,983.0
89411ca2bc3ffff,983.0
89411ca2dc7ffff,983.0
89411ca2e67ffff,983.0
89411ca282fffff,983.0
89411ca29cbffff,983.0
89411ca2d5bffff,983.0
89411ca2977ffff,983.0
89411ca2953ffff,983.0
89411ca2c37ffff,983.0
89411ca2d67ffff,983.0
89411ca2c33ffff,983.0
89411ca28c7ffff,983.0
89411ca2bbbffff,983.0
89411ca287bffff,983.0
89411ca292bffff,983.0
89411ca2837ffff,983.0
89411ca2d7bffff,983.0
89411ca2d03ffff,983.0
89411ca2d73ffff,983.0
89411ca2ab3ffff,983.0
89411ca2b97ffff,983.0
89411ca2a57ffff,984.0
89411c8d1c7ffff,987.0
89411c8182fffff,988.0
89411cb6d27ffff,989.0
89411c8e6b3ffff,993.0
89411c8d037ffff,996.0
89411c8f523ffff,996.0
89411c8d933ffff,998.0
89411c8834fffff,1010.0
89411c8c62fffff,1013.0
89410359b2bffff,1017.0
89411c819dbffff,1021.0
89411c16133ffff,1027.0
89411c8e1afffff,1030.0
89411c16107ffff,1030.0
89411c85267ffff,1037.0
89411c8197bffff,1045.0
8941034cadbffff,1049.0
89411c1659bffff,1051.0
89411c8ded3ffff,1053.0
89411c8d183ffff,1054.0
89411c81b33ffff,1055.0
89411c8c207ffff,1055.0
89411c8f0cbffff,1055.0
8941034d953ffff,1057.0
89411c16437ffff,1057.0
89411c8f487ffff,1063.0
89411c8c4cfffff,1066.0
89411c8f217ffff,1069.0
8941034d9b7ffff,1069.0
89411ca2aafffff,1070.0
89411cb6407ffff,1070.0
89411c8f1a3ffff,1070.0
8941034daa3ffff,1074.0
89411c8836fffff,1074.0
89411c81907ffff,1084.0
89411c8f4afffff,1096.0
89411c8f1bbffff,1100.0
89411c8e137ffff,1101.0
89411c8d9a7ffff,1105.0
89411c8de17ffff,1106.0
89411c8c2a7ffff,1108.0
89411c8f4bbffff,1113.0
8941034d95bffff,1125.0
89411c8ddc3ffff,1127.0
89411c8d93bffff,1128.0
89411c8f203ffff,1129.0
89411c165dbffff,1130.0
89411c8ec17ffff,1132.0
89411c8e6d7ffff,1137.0
89411ca2e23ffff,1138.0
89411c81d6fffff,1138.0
89411c81b57ffff,1142.0
89411c8c4b3ffff,1142.0
89411c81b2bffff,1144.0
89411c8eecfffff,1151.0
89411c8f093ffff,1152.0
89411cb640bffff,1174.0
89411ca2a43ffff,1177.0
8941034ca1bffff,1179.0
89411c81837ffff,1182.0
89411c8ecb3ffff,1183.0
89411c8c31bffff,1191.0
89411c8c2cfffff,1195.0
89411c819d3ffff,1197.0
89411c8f1c3ffff,1199.0
89411c81b13ffff,1200.0
89411c8d197ffff,1204.0
89411c16da3ffff,1206.0
89411c8837bffff,1207.0
89411c8e563ffff,1210.0
89411c8de1bffff,1213.0
8941034dd17ffff,1216.0
89411c81b3bffff,1216.0
89411c16593ffff,1217.0
89411cb645bffff,1219.0
89411c8d90fffff,1219.0
89411c8e303ffff,1222.0
89411c8d13bffff,1223.0
89411c8e34fffff,1227.0
8941034ca43ffff,1227.0
8941034d883ffff,1228.0
89411c8de97ffff,1229.0
89411c8c04bffff,1232.0
89411c8dddbffff,1235.0
89411c8f1b3ffff,1235.0
89411c8c3d3ffff,1236.0
89411c8e56bffff,1240.0
89411c8d91bffff,1241.0
89411ca2a5bffff,1253.0
89411c8e533ffff,1254.0
89411c1647bffff,1256.0
89411c8d1d7ffff,1257.0
89411c8e0b7ffff,1261.0
89411c81d2fffff,1263.0
89411cb9863ffff,1263.0
89411c8d11bffff,1278.0
89411c8d17bffff,1288.0
8941034cea7ffff,1288.0
89411c8c333ffff,1292.0
89411c8c213ffff,1294.0
89411c8c67bffff,1296.0
89411c8d59bffff,1299.0
89411c8e6c7ffff,1300.0
89411ca0513ffff,1300.0
89411c16dc3ffff,1301.0
89411c8d3afffff,1302.0
89411c8d56fffff,1302.0
89411c85213ffff,1308.0
89411c853cbffff,1308.0
89411cb69d7ffff,1313.0
89411c8f573ffff,1313.0
89411c89cb7ffff,1313.0
89411c8e683ffff,1315.0
89411c95c9bffff,1322.0
8941034d86bffff,1324.0
89411c8c28fffff,1326.0
89411c8d9afffff,1327.0
89411c8e6abffff,1330.0
89411c8e097ffff,1330.0
89411c8ca6bffff,1332.0
89411c8d12fffff,1337.0
89411c85257ffff,1338.0
89411c8e633ffff,1338.0
89411c8c367ffff,1340.0
89411c8d53bffff,1351.0
89411c8dcafffff,1352.0
89411c8d52bffff,1353.0
89411c8c2bbffff,1356.0
89411c8c04fffff,1357.0
89411c8e323ffff,1358.0
89411ca2a17ffff,1361.0
89411c165c3ffff,1364.0
8941034da37ffff,1377.0
89411c96837ffff,1381.0
89411c89dc7ffff,1383.0
89411c8ee8fffff,1391.0
89411ca2aa3ffff,1392.0
89411c8ca67ffff,1393.0
89411cb996bffff,1395.0
89411c8d533ffff,1398.0
89411c8de03ffff,1400.0
89411c8e24fffff,1401.0
89411c81b1bffff,1403.0
89411c16423ffff,1404.0
89411c16dbbffff,1406.0
89411c8dca7ffff,1407.0
8941034ca57ffff,1408.0
8941034ce07ffff,1409.0
89410348e93ffff,1413.0
89411c8c33bffff,1415.0
8941034d837ffff,1421.0
89411c8c64bffff,1421.0
8941034dd13ffff,1421.0
89411c85343ffff,1422.0
89411c8c4c7ffff,1423.0
89411c8de83ffff,1429.0
89411c8e4d3ffff,1431.0
89411c8ec23ffff,1432.0
8941034d8a3ffff,1433.0
89411c8c2b7ffff,1433.0
89411c16493ffff,1434.0
89411ca0557ffff,1438.0
89411c8d3abffff,1438.0
89411c85353ffff,1440.0
89411c8ec3bffff,1443.0
89411c81bb7ffff,1445.0
89411c8d1d3ffff,1445.0
89411c8e423ffff,1446.0
89411cb9b87ffff,1446.0
89411c8c37bffff,1467.0
89411ca052fffff,1468.0
89411c8d9d7ffff,1469.0
89411c8e247ffff,1470.0
8941034dd07ffff,1472.0
8941034b26bffff,1472.0
89411c8c3c7ffff,1475.0
89411c8dd6fffff,1475.0
89411c8dec3ffff,1475.0
8941034dad3ffff,1475.0
89411cb9ba3ffff,1478.0
89411c8dc5bffff,1478.0
89411c8e257ffff,1478.0
89411cb654bffff,1480.0
89411cb6107ffff,1481.0
89411c81b43ffff,1485.0
89411c81b7bffff,1486.0
89411c8e63bffff,1487.0
89411cb088fffff,1488.0
8941034dc67ffff,1488.0
89411ca0153ffff,1490.0
89411cb6553ffff,1490.0
89411c16017ffff,1493.0
8941034da43ffff,1495.0
89411c8de0fffff,1498.0
89411c8dd13ffff,1499.0
89411c160abffff,1502.0
89411c8cb0bffff,1505.0
89411c160d7ffff,1509.0
89411c853dbffff,1510.0
89411c8dd4fffff,1513.0
89411c8f057ffff,1517.0
89411c8c3d7ffff,1518.0
8941034ce3bffff,1518.0
89411c80a43ffff,1521.0
89411c8c05bffff,1524.0
89411c85237ffff,1525.0
8941034db93ffff,1527.0
89411c1608bffff,1528.0
89411c8cb0fffff,1528.0
89411c8c32bffff,1528.0
89411c8dc43ffff,1530.0
89411c8d9cfffff,1531.0
89411c1612fffff,1532.0
89411c8c217ffff,1533.0
89411c8dedbffff,1534.0
89411c16477ffff,1534.0
89411c8c06bffff,1536.0
89411c8f467ffff,1537.0
8941034d92fffff,1537.0
89411c8f08bffff,1538.0
89411c8d523ffff,1539.0
89411c81923ffff,1540.0
89411c8cb43ffff,1543.0
89411c16473ffff,1543.0
89411c8d193ffff,1544.0
89411c8c627ffff,1544.0
89411c8d113ffff,1544.0
89411c8534fffff,1544.0
89411c8c623ffff,1545.0
89411c8d537ffff,1545.0
89411c8c38bffff,1545.0
89411c8c053ffff,1545.0
89411c8c2cbffff,1545.0
89411c8c047ffff,1545.0
89411c8c62bffff,1545.0
89411c8c673ffff,1545.0
89411c8c0cbffff,1545.0
89411c8c63bffff,1545.0
89411c8dcb7ffff,1545.0
89411c8c07bffff,1545.0
89411c8c043ffff,1545.0
89411c8c073ffff,1545.0
89411c8c067ffff,1545.0
89411c8c39bffff,1545.0
89411c8c677ffff,1545.0
89411c8d52fffff,1545.0
89411c8c00bffff,1545.0
89411c8c0cfffff,1545.0
89411c8c2c3ffff,1545.0
89411c8d527ffff,1545.0
89411c8c057ffff,1545.0
89411c8c313ffff,1545.0
89411c8dd97ffff,1546.0
89411c8dd67ffff,1546.0
89411c8c063ffff,1546.0
89411c8cacbffff,1546.0
89411c8cadbffff,1546.0
89411c8ddd7ffff,1546.0
89411c8dd23ffff,1546.0
89411c8c36bffff,1546.0
89411c8d917ffff,1546.0
89411c8c317ffff,1546.0
89411c8c32fffff,1546.0
89411c8cad7ffff,1546.0
89411c8ddbbffff,1546.0
89411c8d9b3ffff,1546.0
89411c8c3abffff,1546.0
89411c8c337ffff,1546.0
89411c8c323ffff,1546.0
89411c8ced7ffff,1546.0
89411c8c38fffff,1546.0
89411c8dd3bffff,1546.0
89411c8c3b7ffff,1546.0
89411c8c06fffff,1546.0
89411c8ca33ffff,1546.0
89411c8dd83ffff,1546.0
89411c8ce8bffff,1546.0
89411c8d9c7ffff,1546.0
89411c8ca53ffff,1546.0
89411c8dd6bffff,1546.0
89411c8ce43ffff,1546.0
89411c8ddafffff,1546.0
89411c8dd73ffff,1546.0
89411c8ce5bffff,1546.0
89411c8ca4fffff,1546.0
89411c8ced3ffff,1546.0
89411c8cedbffff,1546.0
89411c8d99bffff,1546.0
89411c8ddc7ffff,1546.0
89411c8ddabffff,1546.0
89411c8c36fffff,1546.0
89411c8c16fffff,1546.0
89411c8dd2bffff,1546.0
89411c8ca8fffff,1546.0
89411c8c387ffff,1546.0
89411c8dd9bffff,1546.0
89411c8c16bffff,1546.0
89411c8ce6bffff,1546.0
89411c8cec7ffff,1546.0
89411c8c393ffff,1546.0
89411c8dd07ffff,1546.0
89411c8ce4fffff,1546.0
89411c8d983ffff,1546.0
89411c8d907ffff,1546.0
89411c8d913ffff,1546.0
89411c8dda7ffff,1546.0
89411c8cac7ffff,1546.0
89411c8c3b3ffff,1546.0
89411c8c327ffff,1546.0
89411c8dd63ffff,1546.0
89411c8dd8fffff,1546.0
89411c8ca07ffff,1546.0
89411c8d993ffff,1546.0
89411c8cecbffff,1546.0
89411c8ca43ffff,1546.0
89411c8d98bffff,1546.0
89411c8dd0fffff,1546.0
89411c8dda3ffff,1546.0
89411c8dd17ffff,1546.0
89411c8dd8bffff,1546.0
89411c8dd87ffff,1546.0
89411c8d987ffff,1546.0
89411c8cacfffff,1546.0
89411c8d9a3ffff,1546.0
89411c8c3a7ffff,1546.0
89411c8ca47ffff,1546.0
89411c8d9bbffff,1546.0
89411c8dd77ffff,1546.0
89411c8ca03ffff,1546.0
89411c8d997ffff,1546.0
89411c8c3a3ffff,1546.0
89411c8d9abffff,1546.0
89411c8d98fffff,1546.0
89411c160afffff,1546.0
89411c8ddd3ffff,1546.0
89411c8ce53ffff,1546.0
89411c8d9c3ffff,1546.0
89411c8dd27ffff,1546.0
89411c8ce4bffff,1546.0
89411c8dd93ffff,1546.0
89411c8c383ffff,1546.0
89411c8ddb3ffff,1546.0
89411c8dd37ffff,1546.0
89411c8ca8bffff,1546.0
89411c8dd33ffff,1546.0
89411c8ca4bffff,1546.0
89411c8c3bbffff,1546.0
89411c8cecfffff,1546.0
89411c8ddb7ffff,1546.0
89411c8cec3ffff,1546.0
89411c8cad3ffff,1546.0
89411c8ca0bffff,1546.0
89411c8ce9bffff,1546.0
89411c8dd2fffff,1546.0
89411c8c3afffff,1546.0
89411cb96cbffff,1547.0
89411c8d903ffff,1547.0
89411c8ca13ffff,1547.0
89411c8ca17ffff,1547.0
89411c8ce6fffff,1547.0
89411c8cac3ffff,1547.0
89411c16547ffff,1547.0
89411c161c3ffff,1547.0
89411c16183ffff,1547.0
89411c16537ffff,1547.0
89411c8ca23ffff,1547.0
89411cb9643ffff,1547.0
89411c1657bffff,1547.0
89411c161c7ffff,1547.0
89411c161b3ffff,1547.0
89411c8caafffff,1547.0
89411c165c7ffff,1547.0
89411c8cbc3ffff,1547.0
89411cb945bffff,1547.0
89411c8cb8fffff,1547.0
89411c16083ffff,1547.0
89411c8cbb3ffff,1547.0
89411c16523ffff,1547.0
89411c8cb37ffff,1547.0
89411c16513ffff,1547.0
89411c16573ffff,1547.0
89411c8c92fffff,1547.0
89411c8c9a3ffff,1547.0
89411c8cb03ffff,1547.0
89411c8c90fffff,1547.0
89411c8ca2bffff,1547.0
89411c8c96fffff,1547.0
89411c16503ffff,1547.0
89411c1651bffff,1547.0
89411c8cb27ffff,1547.0
89411c8cb53ffff,1547.0
89411c8caa7ffff,1547.0
89411c8ca57ffff,1547.0
89411c8ca5bffff,1547.0
89411c8cb1bffff,1547.0
89411c8cb07ffff,1547.0
89411c8ca7bffff,1547.0
89411c1658fffff,1547.0
89411c8c96bffff,1547.0
89411c16113ffff,1547.0
89411c8c957ffff,1547.0
89411c16097ffff,1547.0
89411c1656fffff,1547.0
89411c8c9abffff,1547.0
89411c8c947ffff,1547.0
89411c16583ffff,1547.0
89411c16533ffff,1547.0
89411cb961bffff,1547.0
89411c1656bffff,1547.0
89411c16587ffff,1547.0
89411c8cb17ffff,1547.0
89411c8ca37ffff,1547.0
89411c160bbffff,1547.0
89411c8c913ffff,1547.0
89411c8cbcbffff,1547.0
89411c1654bffff,1547.0
89411c8c91bffff,1547.0
89411c8c943ffff,1547.0
89411c1650fffff,1547.0
89411c16543ffff,1547.0
89411cb96d3ffff,1547.0
89411cb9683ffff,1547.0
89411c1658bffff,1547.0
89411c1618fffff,1547.0
89411c8cbafffff,1547.0
89411c8c94fffff,1547.0
89411cb9253ffff,1547.0
89411c16427ffff,1547.0
89411c8cb9bffff,1547.0
89411c8cb87ffff,1547.0
89411cb9653ffff,1547.0
89411c8c97bffff,1547.0
89411c8cbbbffff,1547.0
89411c160a7ffff,1547.0
89411c1608fffff,1547.0
89411c165a3ffff,1547.0
89411c165b7ffff,1547.0
89411c8cb23ffff,1547.0
89411c16577ffff,1547.0
89411c1609bffff,1547.0
89411c8ca2fffff,1547.0
89411c8cbcfffff,1547.0
89411c1654fffff,1547.0
89411c16093ffff,1547.0
89411c1642bffff,1547.0
89411c16463ffff,1547.0
89411c8caabffff,1547.0
89411c8ca63ffff,1547.0
89411c8cbd3ffff,1547.0
89411c8ca3bffff,1547.0
89411c8ca0fffff,1547.0
89411c8ca73ffff,1547.0
89411c8cbabffff,1547.0
89411c8cb13ffff,1547.0
89411c8cb5bffff,1547.0
89411c8cba7ffff,1547.0
89411c8c92bffff,1547.0
89411c8ca1bffff,1547.0
89411c8caa3ffff,1547.0
89411c8ca27ffff,1547.0
